Report Date,Route,Time,Day,Location,Incident ID,Incident,Delay,Gap,Direction,Vehicle
2019-04-08,510,07:13:00,Monday,King and Spadina,1,Mechanical,4,8.0,E/B,4516.0
2019-04-08,505,07:39:00,Monday,Gerrard,1,Mechanical,4,8.0,W/B,8572.0
2019-04-08,505,08:48:00,Monday,Agusta,5,Investigation,4,8.0,E/B,8406.0
2019-04-08,506,09:10:00,Monday,Bathurst Dundas,6,Emergency Services,8,12.0,N/B,1051.0
2019-04-08,505,09:13:00,Monday,RiverStreet,8,General Delay,12,8.0,W/B,8588.0
2019-04-08,511,11:07:00,Monday,Bathurst Dundas,5,Investigation,5,10.0,S/B,1052.0
2019-04-08,506,11:09:00,Monday,college landsdowne,1,Mechanical,5,10.0,N/B,4150.0
2019-04-08,506,12:09:00,Monday,Carlton / Parliament,1,Mechanical,5,10.0,E/B,4123.0
2019-04-08,501,12:30:00,Monday,Queen and Broadview,1,Mechanical,4,9.0,E/B,4100.0
2019-04-08,511,13:00:00,Monday,Bathurst stn,1,Mechanical,4,8.0,N/B,1121.0
2019-04-08,512,14:17:00,Monday,Bathurst Stn,1,Mechanical,5,10.0,N/B,4483.0
2019-04-08,510,14:54:00,Monday,Spadina and Queens Quay,1,Mechanical,4,8.0,S/B,4519.0
2019-04-08,512,16:13:00,Monday,Gunns Loop,1,Mechanical,6,12.0,E/B,4423.0
2019-04-08,512,16:22:00,Monday,St. Clair STN,1,Mechanical,6,12.0,W/B,4504.0
2019-04-08,511,16:30:00,Monday,Bathurst / Queen,6,Emergency Services,5,10.0,S/B,1626.0
2019-04-08,505,16:31:00,Monday,Parliament and Dundas,7,Held By,4,8.0,E/B,8589.0
2019-04-08,501,16:33:00,Monday,Queen and Dowling,3,Diversion,14,19.0,W/B,4042.0
2019-04-08,505,16:44:00,Monday,Yonge and Dundas/Victoria,5,Investigation,4,8.0,E/B,8593.0
2019-04-08,505,16:44:00,Monday,Younge/Victoria and Dundas,5,Investigation,4,8.0,E/B,8593.0
2019-04-08,504,16:45:00,Monday,King/Atlantic,10,Overhead - Pantograph,219,226.0,B/W,4467.0
2019-04-08,506,16:49:00,Monday,Carlton / Jarvis,6,Emergency Services,17,22.0,E/B,4178.0
2019-04-08,504,17:20:00,Monday,Dufferin-Spadina,10,Overhead - Pantograph,144,151.0,B/W,4430.0
2019-04-08,510,17:28:00,Monday,King and Spadina,7,Held By,141,146.0,N/B,4451.0
2019-04-08,505,18:21:00,Monday,Dundas and University,8,General Delay,1,1.0,W/B,3101.0
2019-04-08,501,19:40:00,Monday,Queen and River,1,Mechanical,21,25.0,E/B,4100.0
2019-04-08,505,20:10:00,Monday,Shaw and Dundas,5,Investigation,1,1.0,N/B,8483.0
2019-04-08,501,20:30:00,Monday,Queen st,8,General Delay,5,10.0,B/W,4156.0
2019-04-08,512,20:45:00,Monday,St. Clair and Vaughn,7,Held By,8,16.0,E/B,4435.0
2019-04-08,501,20:59:00,Monday,Humber loop,6,Emergency Services,5,10.0,W/B,4513.0
2019-04-08,511,23:19:00,Monday,Dundas and Bathurst,5,Investigation,5,10.0,N/B,1068.0
2019-04-08,805,23:26:00,Monday,Leslie Barns,5,Investigation,1,1.0,S/B,4491.0
2019-04-09,505,00:16:00,Tuesday,Bay and Dundas,4,Utilized Off Route,7,14.0,E/B,8561.0
2019-04-09,510,00:30:00,Tuesday,charlotte loop,6,Emergency Services,8,16.0,S/B,4503.0
2019-04-09,301,02:09:00,Tuesday,Humber loop,5,Investigation,9,18.0,E/B,4010.0
2019-04-09,304,04:14:00,Tuesday,Dundas West Station Platform,5,Investigation,24,44.0,E/B,4492.0
2019-04-09,310,04:27:00,Tuesday,Spadina and Queensquay loop,5,Investigation,30,60.0,W/B,4409.0
2019-04-09,504,05:32:00,Tuesday,King / Parliament,1,Mechanical,6,12.0,W/B,4459.0
2019-04-09,506,06:03:00,Tuesday,Coxwell Ave. and Lower Gerrard,9,Late Leaving Garage,4,8.0,W/B,4148.0
2019-04-09,501,06:26:00,Tuesday,Gladstone / Queen,1,Mechanical,6,12.0,E/B,4123.0
2019-04-09,506,07:51:00,Tuesday,Coxwell Gerrard,1,Mechanical,4,12.0,E/B,4051.0
2019-04-09,501,08:12:00,Tuesday,Bouton / Queen,1,Mechanical,7,14.0,W/B,4169.0
2019-04-09,501,08:53:00,Tuesday,Queen / McCaul,5,Investigation,6,12.0,E/B,4410.0
2019-04-09,504,09:54:00,Tuesday,Dundas w stn,8,General Delay,7,14.0,E/B,4529.0
2019-04-09,504,10:07:00,Tuesday,Roncesvalles/Queen,7,Held By,5,8.0,E/B,4510.0
2019-04-09,506,10:29:00,Tuesday,Howard Park  Roncesvalles,7,Held By,10,18.0,W/B,4117.0
2019-04-09,501,11:03:00,Tuesday,Russell,1,Mechanical,6,12.0,E/B,4023.0
2019-04-09,510,11:20:00,Tuesday,Spadina and Richmond,1,Mechanical,4,8.0,S/B,4505.0
2019-04-09,504,11:39:00,Tuesday,King/trinity,5,Investigation,18,25.0,E/B,4433.0
2019-04-09,512,12:08:00,Tuesday,St Clair and Yonge,7,Held By,4,9.0,W/B,4506.0
2019-04-09,501,12:35:00,Tuesday,Queen and University,7,Held By,23,28.0,E/B,4195.0
2019-04-09,505,12:56:00,Tuesday,Berverly  Dundas Street West,5,Investigation,5,15.0,E/B,8568.0
2019-04-09,501,13:55:00,Tuesday,Queensway and Roncesvalles,1,Mechanical,5,9.0,E/B,4485.0
2019-04-09,506,15:02:00,Tuesday,Main station,1,Mechanical,5,10.0,W/B,4074.0
2019-04-09,506,15:18:00,Tuesday,College / Younge,6,Emergency Services,9,14.0,W/B,4176.0
2019-04-09,506,15:33:00,Tuesday,High park,1,Mechanical,5,10.0,W/B,4020.0
2019-04-09,501,16:07:00,Tuesday,Queensway and Humber Loop,7,Held By,10,15.0,E/B,4531.0
2019-04-09,501,16:48:00,Tuesday,Lakeshore and Parklawn,5,Investigation,26,36.0,W/B,4053.0
2019-04-09,504,17:00:00,Tuesday,Dundas West Station,8,General Delay,9,8.0,B/W,4472.0
2019-04-09,504,17:37:00,Tuesday,Sumach and King,1,Mechanical,6,12.0,W/B,4443.0
2019-04-09,501,18:27:00,Tuesday,Queen and Elmer,5,Investigation,12,17.0,W/B,4131.0
2019-04-09,501,19:06:00,Tuesday,Queen and Victoria,1,Mechanical,5,9.0,E/B,4180.0
2019-04-09,501,19:35:00,Tuesday,Queen and Shaw,1,Mechanical,4,8.0,E/B,4001.0
2019-04-09,504,20:05:00,Tuesday,Broadview and Danforth,7,Held By,15,22.0,E/B,4509.0
2019-04-09,504,20:44:00,Tuesday,King and Dufferin,1,Mechanical,8,16.0,N/B,4516.0
2019-04-09,509,20:47:00,Tuesday,Queens Quay Stop in Harborfront Tunnel,6,Emergency Services,26,32.0,W/B,4436.0
2019-04-09,510,20:47:00,Tuesday,Queens Quat platform in Harborfront Tunnel,7,Held By,26,32.0,W/B,4452.0
2019-04-09,505,21:02:00,Tuesday,Buthurst and Dundas,4,Utilized Off Route,5,10.0,W/B,8561.0
2019-04-09,506,21:29:00,Tuesday,Parliament/Gerrard,1,Mechanical,4,8.0,W/B,4191.0
2019-04-09,505,22:32:00,Tuesday,Spadina and Dundas,1,Mechanical,7,14.0,E/B,1230.0
2019-04-09,504,23:39:00,Tuesday,Disterilly Loop,1,Mechanical,8,16.0,N/B,4521.0
2019-04-09,504,23:59:00,Tuesday,King And Jarvis,5,Investigation,21,29.0,E/B,4526.0
2019-04-10,306,02:31:00,Wednesday,Coxwell and Lower Gerrard,5,Investigation,1,1.0,E/B,4132.0
2019-04-10,306,02:45:00,Wednesday,Parliament and Gerrard,1,Mechanical,15,30.0,W/B,4179.0
2019-04-10,301,04:04:00,Wednesday,Kipling Loop,1,Mechanical,9,18.0,W/B,4039.0
2019-04-10,506,04:42:00,Wednesday,Coxwell Ave and Lower Gerrard,1,Mechanical,5,15.0,W/B,4108.0
2019-04-10,511,05:47:00,Wednesday,Mount Dennis Garage,1,Mechanical,4,8.0,N/B,1034.0
2019-04-10,505,06:24:00,Wednesday,DWS,1,Mechanical,7,14.0,E/B,3107.0
2019-04-10,501,08:17:00,Wednesday,Russell,1,Mechanical,6,12.0,E/B,4123.0
2019-04-10,506,09:06:00,Wednesday,St George and College,7,Held By,8,14.0,E/B,4004.0
2019-04-10,503,09:11:00,Wednesday,Wellington and Scott st.,5,Investigation,12,24.0,W/B,8946.0
2019-04-10,506,09:20:00,Wednesday,Ossington and College,1,Mechanical,6,12.0,W/B,4150.0
2019-04-10,506,09:31:00,Wednesday,University and College,5,Investigation,10,20.0,E/B,8746.0
2019-04-10,505,09:54:00,Wednesday,University,8,General Delay,18,8.0,E/B,18.0
2019-04-10,501,11:05:00,Wednesday,Lakeshore / Parklawn,5,Investigation,7,14.0,E/B,4021.0
2019-04-10,511,13:16:00,Wednesday,Bathurst & Fleet,5,Investigation,4,8.0,S/B,1263.0
2019-04-10,501,13:29:00,Wednesday,Queensway and Parkside,8,General Delay,10,8.0,W/B,4422.0
2019-04-10,501,14:02:00,Wednesday,Humber Loop,1,Mechanical,5,9.0,,4077.0
2019-04-10,501,14:43:00,Wednesday,Queen and Victoria,5,Investigation,4,8.0,E/B,4066.0
2019-04-10,501,14:54:00,Wednesday,Neville Park Loop,1,Mechanical,4,9.0,,4170.0
2019-04-10,502,15:17:00,Wednesday,Bingham Loop,1,Mechanical,12,24.0,W/B,8562.0
2019-04-10,506,18:24:00,Wednesday,Gerrard & Broadview,1,Mechanical,6,12.0,W/B,4146.0
2019-04-10,504,22:14:00,Wednesday,king and simcoe,7,Held By,19,27.0,W/B,4419.0
2019-04-11,506,00:19:00,Thursday,Lansdowne,1,Mechanical,9,18.0,E/B,4155.0
2019-04-11,505,01:42:00,Thursday,Broadview Station,5,Investigation,1,1.0,E/B,8352.0
2019-04-11,301,02:07:00,Thursday,Glendale and Queensway,7,Held By,8,17.0,W/B,4480.0
2019-04-11,501,05:08:00,Thursday,Queen St. E at Greenwood Ave.,1,Mechanical,2,5.0,W/B,4074.0
2019-04-11,504,05:31:00,Thursday,Brodview and Queen,7,Held By,9,19.0,W/B,4443.0
2019-04-11,504,05:35:00,Thursday,Leslie Barns,9,Late Leaving Garage,2,2.0,W/B,4459.0
2019-04-11,504,05:47:00,Thursday,Leslie Barns,9,Late Leaving Garage,1,1.0,W/B,4526.0
2019-04-11,512,06:30:00,Thursday,Bathurst and St Clair,7,Held By,0,0.0,E/B,4412.0
2019-04-11,504,07:32:00,Thursday,Broadview and Queen,4,Utilized Off Route,5,10.0,W/B,4447.0
2019-04-11,511,07:54:00,Thursday,Bathurst and Fort york,1,Mechanical,4,8.0,N/B,1096.0
2019-04-11,509,08:35:00,Thursday,QQ/Bay,6,Emergency Services,14,22.0,E/B,4519.0
2019-04-11,509,08:35:00,Thursday,Ferry Docks Stn Stop,5,Investigation,14,21.0,E/B,4519.0
2019-04-11,506,11:09:00,Thursday,Gerrard and River,7,Held By,25,33.0,B/W,4069.0
2019-04-11,512,11:22:00,Thursday,St. Clair and Bathurst,7,Held By,5,10.0,E/B,4516.0
2019-04-11,504,12:27:00,Thursday,King / Sherbourne,1,Mechanical,6,12.0,E/B,4523.0
2019-04-11,506,14:27:00,Thursday,College & Spadina,5,Investigation,21,27.0,E/B,4040.0
2019-04-11,504,16:00:00,Thursday,Broadview Station,5,Investigation,7,13.0,W/B,4490.0
2019-04-11,512,16:25:00,Thursday,St Clair/Bathurst,1,Mechanical,11,16.0,W/B,4415.0
2019-04-11,504,17:08:00,Thursday,King and Spadina,8,General Delay,9,8.0,B/W,4528.0
2019-04-11,506,17:35:00,Thursday,College & Borden,5,Investigation,25,31.0,W/B,4089.0
2019-04-11,501,18:27:00,Thursday,Lakeshore and Louisa,6,Emergency Services,15,20.0,W/B,4111.0
2019-04-11,506,18:34:00,Thursday,College & Dufferin,1,Mechanical,4,8.0,W/B,4110.0
2019-04-11,505,20:32:00,Thursday,Dundas st,8,General Delay,5,10.0,B/W,8483.0
2019-04-11,501,20:37:00,Thursday,Queen and Strachan,1,Mechanical,5,10.0,W/B,4150.0
2019-04-11,501,20:49:00,Thursday,Queen and Dowling,7,Held By,11,16.0,E/B,4463.0
2019-04-11,504,21:09:00,Thursday,Kimng and University,5,Investigation,6,12.0,E/B,4479.0
2019-04-11,501,21:18:00,Thursday,Queen and University,5,Investigation,5,10.0,E/B,4133.0
2019-04-12,301,00:44:00,Friday,Queen and Dovercourt,5,Investigation,9,18.0,W/B,4133.0
2019-04-12,504,01:17:00,Friday,Roncesvalles and Wright,7,Held By,72,81.0,S/B,4483.0
2019-04-12,510,01:27:00,Friday,Spadina and King,7,Held By,7,14.0,S/B,4520.0
2019-04-12,510,02:12:00,Friday,Queens Quay and Reece,1,Mechanical,39,47.0,W/B,4524.0
2019-04-12,301,03:29:00,Friday,Neville Loop,5,Investigation,1,1.0,W/B,4052.0
2019-04-12,504,05:23:00,Friday,Leslie Barns,9,Late Leaving Garage,2,2.0,W/B,4413.0
2019-04-12,501,05:42:00,Friday,Roncevalles,1,Mechanical,12,18.0,E/B,4123.0
2019-04-12,501,05:52:00,Friday,Palmerston / Queen,1,Mechanical,10,20.0,W/B,4132.0
2019-04-12,501,06:16:00,Friday,Queen St. E at Greenwood Ave.,1,Mechanical,2,7.0,W/B,4074.0
2019-04-12,512,06:29:00,Friday,Winona,1,Mechanical,6,9.0,W/B,4464.0
2019-04-12,510,06:55:00,Friday,Union station,1,Mechanical,8,13.0,W/B,4476.0
2019-04-12,501,07:31:00,Friday,Connaught,1,Mechanical,6,12.0,W/B,4535.0
2019-04-12,510,07:41:00,Friday,King/Spadina,4,Utilized Off Route,4,8.0,S/B,4529.0
2019-04-12,512,07:51:00,Friday,Gunns Loop,1,Mechanical,4,8.0,E/B,4409.0
2019-04-12,511,07:57:00,Friday,Portland Wellingston,5,Investigation,6,6.0,N/B,1260.0
2019-04-12,510,08:46:00,Friday,Spadina/king,1,Mechanical,4,8.0,N/B,4536.0
2019-04-12,510,11:06:00,Friday,SPADINA/SULLIVAN,1,Mechanical,4,8.0,S/B,4466.0
2019-04-12,504,13:15:00,Friday,King / Queen,7,Held By,9,15.0,E/B,4414.0
2019-04-12,501,13:26:00,Friday,Queen and Roncesvalles,8,General Delay,20,15.0,W/B,4034.0
2019-04-12,510,13:56:00,Friday,Spadina Station,5,Investigation,4,8.0,N/B,4529.0
2019-04-12,505,14:08:00,Friday,Bathurst and Wolseley loop,5,Investigation,4,8.0,S/B,1217.0
2019-04-12,504,14:52:00,Friday,Roncesvalles / Queen,6,Emergency Services,46,52.0,B/W,4468.0
2019-04-12,501,15:13:00,Friday,Queensway and Roncesvalles,1,Mechanical,5,9.0,E/B,4053.0
2019-04-12,503,15:45:00,Friday,Birchmount Garage,1,Mechanical,12,24.0,E/B,8950.0
2019-04-12,504,16:21:00,Friday,Quen / Roncesvalles,1,Mechanical,1,1.0,E/B,4447.0
2019-04-12,501,16:29:00,Friday,Queen and Simcoe,5,Investigation,27,32.0,E/B,4512.0
2019-04-12,504,17:35:00,Friday,King and Spadina,8,General Delay,8,7.0,B/W,4511.0
2019-04-12,502,17:40:00,Friday,Bingham road and Kingston road (Bingham loop),6,Emergency Services,12,24.0,W/B,8430.0
2019-04-12,510,17:47:00,Friday,Union Station,1,Mechanical,4,8.0,N/B,4443.0
2019-04-12,501,18:25:00,Friday,Humber Loop,1,Mechanical,4,9.0,E/B,4074.0
2019-04-12,512,18:45:00,Friday,St Clair/Oakwood,1,Mechanical,0,0.0,E/B,4442.0
2019-04-12,509,18:57:00,Friday,CNE loop,1,Mechanical,0,0.0,E/B,4521.0
2019-04-12,501,20:30:00,Friday,Queen st,8,General Delay,5,10.0,B/W,4050.0
2019-04-12,501,20:34:00,Friday,Humber Loop,1,Mechanical,5,10.0,E/B,4050.0
2019-04-12,501,20:36:00,Friday,Russel Yard,1,Mechanical,5,10.0,E/B,4520.0
2019-04-12,504,20:38:00,Friday,King and Blue Jay way,7,Held By,5,11.0,E/B,4402.0
2019-04-12,504,21:09:00,Friday,Ontario,1,Mechanical,1,1.0,W/B,4472.0
2019-04-12,506,21:35:00,Friday,Yonge and Carlton,8,General Delay,7,14.0,B/W,4184.0
2019-04-13,509,00:39:00,Saturday,Bathurst st,1,Mechanical,10,20.0,W/B,4485.0
2019-04-13,504,00:45:00,Saturday,Dufferin Loop,1,Mechanical,9,18.0,E/B,4531.0
2019-04-13,504,00:58:00,Saturday,Spadina and King,6,Emergency Services,6,15.0,W/B,4402.0
2019-04-13,306,02:08:00,Saturday,College and Beverley,5,Investigation,12,21.0,E/B,4145.0
2019-04-13,506,06:25:00,Saturday,Coxwell Av. and Gerrard St.,1,Mechanical,7,15.0,E/B,4021.0
2019-04-13,501,07:16:00,Saturday,Queen/Bathurst,6,Emergency Services,6,12.0,W/B,4150.0
2019-04-13,505,08:15:00,Saturday,Dundas W Stn,1,Mechanical,6,11.0,E/B,8130.0
2019-04-13,510,08:16:00,Saturday,Spadina Station,5,Investigation,8,16.0,S/B,4532.0
2019-04-13,512,08:20:00,Saturday,Around the S Bend at Roncesvalles Yard.,1,Mechanical,0,0.0,W/B,4482.0
2019-04-13,512,08:40:00,Saturday,Lansdowne and St Clair,8,General Delay,10,20.0,B/W,4462.0
2019-04-13,511,09:30:00,Saturday,Bathurst Fleet,5,Investigation,6,12.0,N/B,1127.0
2019-04-13,501,09:52:00,Saturday,Lakeshore/12th street,1,Mechanical,10,20.0,E/B,4145.0
2019-04-13,512,09:55:00,Saturday,Around S Bend at Roncesvalles Yard,1,Mechanical,0,0.0,W/B,4412.0
2019-04-13,501,10:48:00,Saturday,Humber loop,1,Mechanical,4,8.0,E/B,4145.0
2019-04-13,501,11:34:00,Saturday,Queensway/Glendale,5,Investigation,33,39.0,E/B,4423.0
2019-04-13,505,12:09:00,Saturday,Dufferin,8,General Delay,10,14.0,E/B,8427.0
2019-04-13,505,12:25:00,Saturday,Dundas/Munro,5,Investigation,4,8.0,W/B,8524.0
2019-04-13,505,13:14:00,Saturday,Brdv/Dundas,1,Mechanical,4,8.0,W/B,8427.0
2019-04-13,501,13:21:00,Saturday,Neville Loop,6,Emergency Services,12,16.0,W/B,4057.0
2019-04-13,506,13:35:00,Saturday,High Park Loop,1,Mechanical,6,12.0,E/B,4011.0
2019-04-13,504,13:36:00,Saturday,King and Charlotte,7,Held By,42,47.0,B/W,4420.0
2019-04-13,501,13:43:00,Saturday,Queen and Beaconsfield,1,Mechanical,4,8.0,W/B,4068.0
2019-04-13,504,14:00:00,Saturday,Spadina and King,5,Investigation,26,30.0,S/B,4528.0
2019-04-13,509,14:02:00,Saturday,Union Station,4,Utilized Off Route,6,12.0,W/B,4468.0
2019-04-13,510,14:05:00,Saturday,Spadina/King,5,Investigation,22,26.0,S/B,4514.0
2019-04-13,510,14:40:00,Saturday,Spadina/Lakeshore,7,Held By,10,14.0,S/B,4410.0
2019-04-13,501,15:18:00,Saturday,Leslie and Queen,8,General Delay,1,1.0,W/B,4098.0
2019-04-13,501,15:49:00,Saturday,Lee amnd Queen,6,Emergency Services,5,10.0,E/B,4002.0
2019-04-13,512,15:53:00,Saturday,Winona,8,General Delay,6,10.0,E/B,4504.0
2019-04-13,501,16:05:00,Saturday,Dovercourt and Queen,5,Investigation,5,10.0,W/B,4104.0
2019-04-13,506,16:15:00,Saturday,Gerrard & Coxwell,1,Mechanical,6,12.0,E/B,4145.0
2019-04-13,506,17:15:00,Saturday,Dundas & Parliament,1,Mechanical,0,0.0,W/B,4146.0
2019-04-13,506,19:40:00,Saturday,Gerrard and Marjory,1,Mechanical,1,1.0,W/B,4023.0
2019-04-13,511,20:33:00,Saturday,Bathurst Street,8,General Delay,5,10.0,B/W,1023.0
2019-04-13,505,20:33:00,Saturday,Dundas Street,8,General Delay,10,15.0,B/W,8356.0
2019-04-13,505,20:51:00,Saturday,Dundas St,8,General Delay,5,10.0,B/W,9223.0
2019-04-13,512,23:19:00,Saturday,Gunns Loop,6,Emergency Services,19,28.0,E/B,4482.0
2019-04-14,301,01:21:00,Sunday,Lakeshore at Humber loop,5,Investigation,30,39.0,W/B,4117.0
2019-04-14,506,01:42:00,Sunday,Bathurst St and College,1,Mechanical,8,16.0,E/B,4195.0
2019-04-14,306,01:55:00,Sunday,Spadian and College,5,Investigation,17,25.0,W/B,4105.0
2019-04-14,301,02:02:00,Sunday,Shaw,1,Mechanical,9,18.0,E/B,4185.0
2019-04-14,306,03:28:00,Sunday,Spadina and College,5,Investigation,303,303.0,B/W,4143.0
2019-04-14,510,05:15:00,Sunday,King Street and Spadina,5,Investigation,18,22.0,N/B,4436.0
2019-04-14,512,07:15:00,Sunday,Around S Bend at Roncesvalles Yard,1,Mechanical,0,0.0,W/B,4499.0
2019-04-14,504,07:22:00,Sunday,King and Niagara,7,Held By,55,65.0,B/W,4517.0
2019-04-14,512,07:45:00,Sunday,Around S Bend at Roncesvalles Yard,1,Mechanical,0,0.0,W/B,4424.0
2019-04-14,501,10:37:00,Sunday,Leslie/Queen,1,Mechanical,4,8.0,E/B,4496.0
2019-04-14,510,11:26:00,Sunday,Spadina Station,5,Investigation,5,10.0,S/B,4468.0
2019-04-14,501,11:38:00,Sunday,Queen and Leslie,1,Mechanical,7,13.0,W/B,4495.0
2019-04-14,501,12:06:00,Sunday,Queen and Coxwell,1,Mechanical,5,10.0,E/B,4024.0
2019-04-14,501,12:21:00,Sunday,Connaught and Queen,1,Mechanical,5,10.0,E/B,4051.0
2019-04-14,505,13:06:00,Sunday,DUNDAS/MCCAUL,1,Mechanical,5,10.0,W/B,8521.0
2019-04-14,512,13:36:00,Sunday,Gunns Loop,1,Mechanical,6,12.0,E/B,4464.0
2019-04-14,501,13:55:00,Sunday,Connaught and Queen,1,Mechanical,5,10.0,E/B,4494.0
2019-04-14,504,14:00:00,Sunday,Roncesalles and Fermanagh,7,Held By,8,16.0,N/B,4426.0
2019-04-14,501,14:18:00,Sunday,Yonge and Queen,1,Mechanical,5,10.0,E/B,4074.0
2019-04-14,501,14:32:00,Sunday,Queen and Coxwell,1,Mechanical,5,10.0,E/B,4176.0
2019-04-14,511,15:15:00,Sunday,Exhibition Loop,1,Mechanical,4,9.0,N/B,1086.0
2019-04-14,501,16:19:00,Sunday,Lakeshore and Long Branch,1,Mechanical,10,20.0,W/B,4189.0
2019-04-14,501,16:19:00,Sunday,Lokeshore and Long Branch,1,Mechanical,10,20.0,W/B,4189.0
2019-04-14,501,18:34:00,Sunday,Connaught and Queen,1,Mechanical,5,10.0,E/B,4180.0
2019-04-14,504,19:51:00,Sunday,Roncesvalles and Queen,1,Mechanical,11,20.0,W/B,4444.0
2019-04-14,511,20:32:00,Sunday,CNE loop,5,Investigation,7,14.0,N/B,1345.0
2019-04-14,506,20:55:00,Sunday,Woodbine and Gerrard,7,Held By,7,15.0,W/B,4100.0
2019-04-14,509,21:02:00,Sunday,Fleet loop,1,Mechanical,9,18.0,E/B,4500.0
2019-04-14,501,21:36:00,Sunday,Lakeshore and 27th,1,Mechanical,34,44.0,E/B,4169.0
