Report Date,Route,Time,Day,Location,Incident ID,Incident,Delay,Gap,Direction,Vehicle
2019-04-22,505,16:04:00,Monday,Broadview and Danforth,1,Mechanical,4,8.0,S/B,8403.0
2019-04-22,505,16:32:00,Monday,Dundas West Station,1,Mechanical,4,8.0,W/B,8306.0
2019-04-22,501,16:37:00,Monday,humber loop,1,Mechanical,67,72.0,W/B,4132.0
2019-04-22,504,19:14:00,Monday,Broadview/Dundas,5,Investigation,6,12.0,W/B,4485.0
2019-04-22,506,19:26:00,Monday,gerrard/carlaw,1,Mechanical,5,10.0,E/B,4193.0
2019-04-22,501,20:28:00,Monday,Queen Steet,8,General Delay,10,15.0,B/W,4040.0
2019-04-22,504,20:30:00,Monday,Broadview and Dundas,1,Mechanical,8,16.0,S/B,4498.0
2019-04-23,505,00:48:00,Tuesday,Broadview STN,1,Mechanical,9,18.0,W/B,8400.0
2019-04-23,506,06:03:00,Tuesday,Coxwell Ave and Lower Gerrard,1,Mechanical,9,15.0,E/B,4180.0
2019-04-23,505,07:59:00,Tuesday,DWS,1,Mechanical,4,8.0,E/B,8113.0
2019-04-23,506,08:56:00,Tuesday,Main Street Gerrard,5,Investigation,9,15.0,W/B,4010.0
2019-04-23,512,09:11:00,Tuesday,Arlington and St Clair west,1,Mechanical,2,5.0,W/B,4412.0
2019-04-23,505,09:16:00,Tuesday,Victoria Ave,8,General Delay,16,20.0,W/B,8328.0
2019-04-23,504,11:32:00,Tuesday,King and Bay,5,Investigation,30,37.0,W/B,4475.0
2019-04-23,505,13:00:00,Tuesday,Broadview station to Dundas West station,8,General Delay,13,17.0,E/B,8160.0
2019-04-23,501,14:15:00,Tuesday,necille park loop,1,Mechanical,5,10.0,W/B,4048.0
2019-04-23,502,14:26:00,Tuesday,Queen and George,1,Mechanical,12,24.0,E/B,8448.0
2019-04-23,504,14:50:00,Tuesday,King / Jarvis,7,Held By,8,14.0,E/B,4447.0
2019-04-23,501,15:03:00,Tuesday,queen/greenwood,1,Mechanical,5,10.0,W/B,4165.0
2019-04-23,501,15:13:00,Tuesday,queen/waverly,1,Mechanical,5,10.0,W/B,4111.0
2019-04-23,504,15:49:00,Tuesday,King / Dufferin,1,Mechanical,6,12.0,W/B,4414.0
2019-04-23,503,16:00:00,Tuesday,Bingham Loop to King / York,8,General Delay,15,24.0,B/W,
2019-04-23,504,16:02:00,Tuesday,King & Sherbourne,8,General Delay,9,8.0,B/W,4493.0
2019-04-23,505,18:33:00,Tuesday,Dundas and Manning,5,Investigation,4,8.0,W/B,8189.0
2019-04-23,504,19:28:00,Tuesday,Sumach / Front,6,Emergency Services,17,24.0,N/B,4416.0
2019-04-23,501,20:32:00,Tuesday,Queen st,8,General Delay,5,10.0,B/W,4474.0
2019-04-23,504,20:35:00,Tuesday,King and church,5,Investigation,8,16.0,W/B,4477.0
2019-04-23,504,22:35:00,Tuesday,Roncy and garden,7,Held By,98,106.0,B/W,4445.0
2019-04-23,501,23:06:00,Tuesday,Neville Park Loop,1,Mechanical,9,18.0,W/B,4520.0
2019-04-24,501,05:24:00,Wednesday,Lansdowne / Queen,5,Investigation,6,12.0,W/B,4153.0
2019-04-24,501,06:00:00,Wednesday,Queen St. E at Greenwood Ave.,7,Held By,3,5.0,W/B,4165.0
2019-04-24,501,06:02:00,Wednesday,Queen St. E at Greenwood,7,Held By,1,5.0,W/B,4024.0
2019-04-24,505,06:16:00,Wednesday,DWS,1,Mechanical,4,8.0,E/B,1285.0
2019-04-24,504,07:42:00,Wednesday,Dundas West Station,5,Investigation,6,12.0,S/B,4530.0
2019-04-24,504,07:58:00,Wednesday,King and Church,1,Mechanical,6,12.0,E/B,4437.0
2019-04-24,505,09:05:00,Wednesday,Ossington,8,General Delay,16,8.0,E/B,8186.0
2019-04-24,505,11:34:00,Wednesday,Manning,1,Mechanical,4,8.0,E/B,9218.0
2019-04-24,504,11:37:00,Wednesday,Exiting Bradview Station on Erindale,7,Held By,52,59.0,S/B,4435.0
2019-04-24,506,13:33:00,Wednesday,Gerrard & Broadview,3,Diversion,164,169.0,E/B,4074.0
2019-04-24,506,14:21:00,Wednesday,Queen & Connaught,1,Mechanical,5,11.0,E/B,4186.0
2019-04-24,509,14:26:00,Wednesday,CNE GRUND,7,Held By,6,,E/B,4464.0
2019-04-24,509,14:26:00,Wednesday,cne,5,Investigation,52,59.0,E/B,4464.0
2019-04-24,501,15:11:00,Wednesday,Queen and Spadina,1,Mechanical,4,9.0,W/B,4165.0
2019-04-24,512,15:27:00,Wednesday,St. Clair / Bathurst,10,Overhead - Pantograph,72,77.0,W/B,4488.0
2019-04-24,504,15:53:00,Wednesday,King/Bathurst,8,General Delay,9,8.0,B/W,4509.0
2019-04-24,501,17:36:00,Wednesday,Humber Loop,1,Mechanical,4,9.0,,4108.0
2019-04-24,501,17:39:00,Wednesday,Lakeshore and Superior,1,Mechanical,10,20.0,W/B,4079.0
2019-04-24,511,17:40:00,Wednesday,Bathurst Stn,1,Mechanical,6,12.0,S/B,4068.0
2019-04-24,501,18:57:00,Wednesday,Lakeshore and Kipling,1,Mechanical,5,10.0,,4079.0
2019-04-24,506,19:20:00,Wednesday,College & Bay.,1,Mechanical,5,11.0,W/B,4051.0
2019-04-24,501,22:39:00,Wednesday,Queensway and Colburn lodge,1,Mechanical,30,38.0,E/B,4004.0
2019-04-25,509,00:16:00,Thursday,CNE loop,1,Mechanical,10,20.0,E/B,4522.0
2019-04-25,501,05:31:00,Thursday,Queen St. E and Greenwood Ave.,7,Held By,5,10.0,W/B,4085.0
2019-04-25,501,05:34:00,Thursday,Queen St. E and Connaught Ave.,1,Mechanical,2,7.0,E/B,4164.0
2019-04-25,505,06:15:00,Thursday,Wilson Garage,1,Mechanical,5,10.0,E/B,1210.0
2019-04-25,506,07:21:00,Thursday,Jarvis and Carlton,1,Mechanical,6,12.0,E/B,4192.0
2019-04-25,506,07:26:00,Thursday,Coxwell Ave. and Lower Gerrard,1,Mechanical,2,7.0,E/B,4108.0
2019-04-25,506,08:08:00,Thursday,Parliament and Gerrard,1,Mechanical,6,12.0,W/B,4192.0
2019-04-25,512,08:20:00,Thursday,St. Clair and Bathurst,5,Investigation,4,8.0,W/B,4423.0
2019-04-25,510,09:57:00,Thursday,Spadina/Dundas,1,Mechanical,4,8.0,S/B,4503.0
2019-04-25,502,10:09:00,Thursday,Queen and Simoce,1,Mechanical,10,20.0,E/B,3105.0
2019-04-25,506,10:47:00,Thursday,Coxwell,3,Diversion,14,6.0,E/B,4117.0
2019-04-25,512,10:50:00,Thursday,Gunns Loop,5,Investigation,35,39.0,E/B,4490.0
2019-04-25,510,10:58:00,Thursday,Spadina/Lakeshore,5,Investigation,4,8.0,NBN,4442.0
2019-04-25,501,12:28:00,Thursday,,1,Mechanical,6,12.0,W/B,4165.0
2019-04-25,504,13:24:00,Thursday,Roncesvalles / Queen,5,Investigation,6,11.0,E/B,4538.0
2019-04-25,506,13:53:00,Thursday,Gerrard and Pape,7,Held By,44,49.0,B/W,4124.0
2019-04-25,705,14:11:00,Thursday,Queen and Jarvis,5,Investigation,17,21.0,E/B,7910.0
2019-04-25,501,14:11:00,Thursday,Queen and Jarvis,7,Held By,17,21.0,E/B,4023.0
2019-04-25,504,14:29:00,Thursday,Broadview and Queen,8,General Delay,8,7.0,B/W,4475.0
2019-04-25,501,14:59:00,Thursday,Queen and Coxwell,1,Mechanical,5,9.0,W/B,4049.0
2019-04-25,505,15:30:00,Thursday,broadview/gerrard,5,Investigation,4,8.0,W/B,1210.0
2019-04-25,505,15:45:00,Thursday,dundas west station,1,Mechanical,4,8.0,E/B,1351.0
2019-04-25,503,16:06:00,Thursday,Kingston / Queen,1,Mechanical,9,18.0,N/B,8567.0
2019-04-25,511,16:10:00,Thursday,Bathurst & King,5,Investigation,6,12.0,S/B,1421.0
2019-04-25,511,16:59:00,Thursday,Bathurst & King,4,Utilized Off Route,6,12.0,S/B,1120.0
2019-04-25,501,17:31:00,Thursday,Queen and Jarvis,3,Diversion,40,45.0,W/B,4165.0
2019-04-25,805,17:46:00,Thursday,Queen and Parliament,5,Investigation,1,1.0,W/B,4574.0
2019-04-25,501,17:47:00,Thursday,Queen and Palmerston,6,Emergency Services,5,9.0,W/B,4021.0
2019-04-25,501,19:28:00,Thursday,Lakeshore and Silver Moon,5,Investigation,3,13.0,W/B,4121.0
2019-04-25,501,19:30:00,Thursday,Queen and Church,1,Mechanical,5,9.0,W/B,4024.0
2019-04-25,501,20:35:00,Thursday,Humber Loop,5,Investigation,6,12.0,E/B,4165.0
2019-04-25,506,21:11:00,Thursday,Clinton Street,6,Emergency Services,12,19.0,W/B,4191.0
2019-04-26,301,02:52:00,Friday,Queen and Kingston Rd,7,Held By,65,74.0,E/B,4164.0
2019-04-26,301,04:20:00,Friday,Queen and Empire,1,Mechanical,15,30.0,E/B,4010.0
2019-04-26,505,05:13:00,Friday,Wilson Garage,1,Mechanical,4,8.0,S/B,1309.0
2019-04-26,501,05:44:00,Friday,Queen St. E at Woodfield Rd,1,Mechanical,4,14.0,E/B,4081.0
2019-04-26,501,05:49:00,Friday,Queen St. E at Greenwood Ave.,1,Mechanical,3,5.0,W/B,4074.0
2019-04-26,505,06:25:00,Friday,Wilson garage,1,Mechanical,4,8.0,E/B,1382.0
2019-04-26,501,06:31:00,Friday,Humber loop,1,Mechanical,7,14.0,W/B,4121.0
2019-04-26,506,06:32:00,Friday,Coxwell Ave and Lower Gerrard St.,1,Mechanical,4,9.0,W/B,4089.0
2019-04-26,501,07:13:00,Friday,Dufferin / Queen,1,Mechanical,6,12.0,E/B,4108.0
2019-04-26,506,07:16:00,Friday,Main Station,1,Mechanical,4,8.0,E/B,4042.0
2019-04-26,506,07:29:00,Friday,College Bathurst,1,Mechanical,4,8.0,E/B,4030.0
2019-04-26,715,08:48:00,Friday,Dundas/Bathurst,1,Mechanical,1,1.0,W/B,7955.0
2019-04-26,501,09:11:00,Friday,Jameson,1,Mechanical,6,12.0,E/B,4155.0
2019-04-26,512,09:48:00,Friday,Lansdowne Loop,5,Investigation,4,8.0,W/B,4490.0
2019-04-26,504,10:19:00,Friday,KING AND PARLIAMENT,5,Investigation,7,14.0,E/B,4530.0
2019-04-26,505,10:36:00,Friday,Broadview station,1,Mechanical,6,12.0,W/B,8189.0
2019-04-26,505,11:09:00,Friday,Broadview/Gerrard,1,Mechanical,4,8.0,N/B,8120.0
2019-04-26,512,13:51:00,Friday,St clair/Bathurst,9,Late Leaving Garage,3,5.0,E/B,4496.0
2019-04-26,512,13:55:00,Friday,Roncesvalles Yard - Track 13,1,Mechanical,8,0.0,N/B,4496.0
2019-04-26,506,14:26:00,Friday,Main Stn,1,Mechanical,5,10.0,W/B,4066.0
2019-04-26,505,14:34:00,Friday,Broadview Station,1,Mechanical,4,8.0,E/B,8439.0
2019-04-26,506,14:34:00,Friday,College & Elizabeth.,5,Investigation,26,31.0,W/B,4189.0
2019-04-26,510,15:08:00,Friday,Wilcocks and Spadina,6,Emergency Services,18,22.0,N/B,4426.0
2019-04-26,504,15:22:00,Friday,St. Clair / Spadina,5,Investigation,7,12.0,E/B,4462.0
2019-04-26,506,16:05:00,Friday,Gerradr & Coxwell,1,Mechanical,5,10.0,E/B,4103.0
2019-04-26,501,16:22:00,Friday,Queen Street East Ontrario,5,Investigation,16,24.0,E/B,4146.0
2019-04-26,504,16:25:00,Friday,Dundas W. Stn to Broadview Staion,8,General Delay,10,16.0,B/W,
2019-04-26,505,16:41:00,Friday,Broadview and Simson,5,Investigation,4,8.0,S/B,8519.0
2019-04-26,512,17:22:00,Friday,St Clair West Stn,1,Mechanical,66,70.0,E/B,
2019-04-26,504,17:25:00,Friday,King / Atlantic,1,Mechanical,6,12.0,E/B,4410.0
2019-04-26,504,17:46:00,Friday,King / Spadina,1,Mechanical,6,12.0,W/B,4573.0
2019-04-26,504,19:01:00,Friday,Distillery Loop,5,Investigation,6,12.0,W/B,4417.0
2019-04-26,501,20:03:00,Friday,Humber Loop Queensway,5,Investigation,8,18.0,W/B,4165.0
2019-04-26,501,20:25:00,Friday,Queen Street,8,General Delay,5,10.0,B/W,4012.0
2019-04-27,504,00:35:00,Saturday,Dufferin Loop,5,Investigation,35,44.0,E/B,4475.0
2019-04-27,505,00:40:00,Saturday,Broadview Station,6,Emergency Services,8,16.0,E/B,1250.0
2019-04-27,504,00:56:00,Saturday,Dufferin Loop,1,Mechanical,9,18.0,E/B,4486.0
2019-04-27,506,02:18:00,Saturday,Main Station,1,Mechanical,9,18.0,E/B,4057.0
2019-04-27,501,05:25:00,Saturday,Greenwood and Queen St.E,1,Mechanical,6,12.0,W/B,4179.0
2019-04-27,505,05:28:00,Saturday,Broadview Station,1,Mechanical,10,20.0,W/B,8527.0
2019-04-27,505,05:32:00,Saturday,Broadview Station,1,Mechanical,9,18.0,W/B,8331.0
2019-04-27,501,06:05:00,Saturday,Queen/Church,1,Mechanical,6,12.0,E/B,4165.0
2019-04-27,510,06:55:00,Saturday,Queens Quay Loop,5,Investigation,7,14.0,N/B,8380.0
2019-04-27,501,08:42:00,Saturday,QUEEN/PARLIAMENT,5,Investigation,11,17.0,W/B,4156.0
2019-04-27,505,09:42:00,Saturday,DWS,1,Mechanical,5,10.0,E/B,1231.0
2019-04-27,504,10:01:00,Saturday,King at Simcoe,1,Mechanical,4,8.0,W/B,4522.0
2019-04-27,501,11:39:00,Saturday,Cannaught/Queen,7,Held By,11,10.0,W/B,4135.0
2019-04-27,501,11:50:00,Saturday,Queen/Roncesvalles,6,Emergency Services,5,10.0,W/B,4445.0
2019-04-27,501,11:52:00,Saturday,Queen and Greenwood,7,Held By,8,8.0,W/B,4024.0
2019-04-27,501,13:12:00,Saturday,Neville loop,6,Emergency Services,24,29.0,E/B,4079.0
2019-04-27,512,13:40:00,Saturday,st clair station,8,General Delay,18,22.0,W/B,4462.0
2019-04-27,505,13:43:00,Saturday,Dundas and Bay,8,General Delay,12,16.0,E/B,1250.0
2019-04-27,501,13:46:00,Saturday,Kingston road and Queen,8,General Delay,5,10.0,W/B,4079.0
2019-04-27,504,14:11:00,Saturday,Dufferin to Dundas West,8,General Delay,13,20.0,B/W,
2019-04-27,505,16:24:00,Saturday,Dundas/Sackville,1,Mechanical,4,8.0,E/B,8540.0
2019-04-27,501,16:25:00,Saturday,Humber loop,6,Emergency Services,5,10.0,W/B,4179.0
2019-04-27,506,17:42:00,Saturday,Gerrard St East   Broadview,1,Mechanical,4,8.0,E/B,4180.0
2019-04-27,501,17:59:00,Saturday,King and Queen,1,Mechanical,5,10.0,E/B,4150.0
2019-04-27,501,19:12:00,Saturday,Woodbine and Queen,1,Mechanical,5,10.0,W/B,4146.0
2019-04-27,505,19:22:00,Saturday,Dundas/Ontario,5,Investigation,4,8.0,W/B,8320.0
2019-04-27,512,19:35:00,Saturday,St Clair at Christie,8,General Delay,7,13.0,W/B,4468.0
2019-04-27,501,20:31:00,Saturday,Queen street,8,General Delay,10,15.0,B/W,4051.0
2019-04-27,512,20:31:00,Saturday,St. Clair ave,8,General Delay,1,1.0,B/W,4468.0
2019-04-27,505,20:49:00,Saturday,Roncesvalles and Dundas,1,Mechanical,5,10.0,W/B,8205.0
2019-04-27,510,20:59:00,Saturday,Bay Station Tunnel and Queens Quay,5,Investigation,3,6.0,E/B,4488.0
2019-04-27,504,21:32:00,Saturday,Queen and DVP,1,Mechanical,8,16.0,W/B,4415.0
2019-04-27,504,21:57:00,Saturday,Bloor and Dundas,6,Emergency Services,5,13.0,E/B,4460.0
2019-04-27,506,23:10:00,Saturday,Degrassi and Broadview,3,Diversion,229,236.0,B/W,4143.0
2019-04-27,510,23:16:00,Saturday,Charlotte loop (King/Charlotte),6,Emergency Services,3,6.0,S/B,4488.0
2019-04-28,512,01:17:00,Sunday,St Clair station,6,Emergency Services,21,31.0,E/B,4537.0
2019-04-28,504,01:21:00,Sunday,Bathurst and King,1,Mechanical,5,10.0,E/B,4485.0
2019-04-28,501,02:27:00,Sunday,Queen and York,7,Held By,15,24.0,E/B,4131.0
2019-04-28,306,03:41:00,Sunday,Golfview and Gerrard,1,Mechanical,10,20.0,E/B,4077.0
2019-04-28,509,06:02:00,Sunday,EXHIBITION LOOP,1,Mechanical,9,18.0,E/B,4529.0
2019-04-28,510,06:22:00,Sunday,Spadina Station,1,Mechanical,5,10.0,S/B,1232.0
2019-04-28,504,06:39:00,Sunday,King and Bathurst,1,Mechanical,10,20.0,W/B,4495.0
2019-04-28,501,08:04:00,Sunday,Humber loop,1,Mechanical,4,14.0,E/B,4184.0
2019-04-28,510,08:15:00,Sunday,Queens Quay,7,Held By,25,28.0,S/B,4467.0
2019-04-28,510,08:16:00,Sunday,Spadina and Queens Quay,5,Investigation,29,38.0,E/B,4488.0
2019-04-28,510,08:17:00,Sunday,Queens Quay,5,Investigation,23,26.0,EB,7922.0
2019-04-28,506,08:25:00,Sunday,College Yonge,7,Held By,20,30.0,W/B,4192.0
2019-04-28,501,09:55:00,Sunday,Queen/University,8,General Delay,10,15.0,W/B,4411.0
2019-04-28,504,10:46:00,Sunday,Yonge,6,Emergency Services,7,14.0,W/B,4422.0
2019-04-28,501,11:26:00,Sunday,Queen/church,1,Mechanical,12,20.0,E/B,4170.0
2019-04-28,501,11:38:00,Sunday,Queen/Shaw,8,General Delay,22,28.0,E/B,4515.0
2019-04-28,511,12:03:00,Sunday,Bathurst Station,1,Mechanical,5,10.0,N/B,1057.0
2019-04-28,501,12:38:00,Sunday,Bay and Queen,8,General Delay,10,15.0,E/B,4190.0
2019-04-28,504,12:54:00,Sunday,Dunedas West to Broadview STN,8,General Delay,30,20.0,E/B,4437.0
2019-04-28,509,13:01:00,Sunday,CNE Loop,7,Held By,6,13.0,E/B,4420.0
2019-04-28,506,13:30:00,Sunday,High Park Loop to Main Stn,8,General Delay,15,21.0,B/W,
2019-04-28,506,14:41:00,Sunday,College & Spadina,1,Mechanical,33,41.0,W/B,4191.0
2019-04-28,512,16:39:00,Sunday,St Clair/Lansdowne,1,Mechanical,0,0.0,E/B,4535.0
2019-04-28,504,19:59:00,Sunday,King and Dufferin,3,Diversion,13,20.0,W/B,4448.0
2019-04-28,505,22:17:00,Sunday,Dundas West  Station,1,Mechanical,5,10.0,E/B,9205.0
2019-04-29,510,01:53:00,Monday,Queesnquey loop,5,Investigation,8,16.0,S/B,1320.0
2019-04-29,510,04:35:00,Monday,Leslie Barns,9,Late Leaving Garage,6,12.0,W/B,4499.0
2019-04-29,512,06:16:00,Monday,Bathurst and St Clair,7,Held By,0,0.0,E/B,4425.0
2019-04-29,512,06:18:00,Monday,Bathurst and St Clair,7,Held By,0,0.0,W/B,4461.0
2019-04-29,506,07:21:00,Monday,College Street West Major St,1,Mechanical,27,37.0,W/B,4079.0
2019-04-29,505,08:19:00,Monday,DWS,1,Mechanical,5,10.0,E/B,8202.0
2019-04-29,501,10:21:00,Monday,Queen and Leslie,6,Emergency Services,10,14.0,W/B,4001.0
2019-04-29,504,10:29:00,Monday,King and Queen,4,Utilized Off Route,7,14.0,W/B,4413.0
2019-04-29,505,11:35:00,Monday,Dundas West Station,1,Mechanical,4,8.0,E/B,8202.0
2019-04-29,505,11:59:00,Monday,Victoria and Dundas,6,Emergency Services,4,8.0,E/B,8216.0
2019-04-29,506,12:05:00,Monday,upper gerrard/woodbine,5,Investigation,45,50.0,E/B,4089.0
2019-04-29,505,12:43:00,Monday,Yonge/Victoria/Dundas,8,General Delay,10,14.0,E/B,7948.0
2019-04-29,501,14:36:00,Monday,queen/spadina,7,Held By,10,15.0,E/B,4511.0
2019-04-29,504,14:53:00,Monday,Broadview/Queen,4,Utilized Off Route,3,9.0,W/B,4416.0
2019-04-29,511,15:00:00,Monday,cne loop,1,Mechanical,4,8.0,N/B,1279.0
2019-04-29,504,15:00:00,Monday,Leslie / Queen,4,Utilized Off Route,6,11.0,W/B,4437.0
2019-04-29,501,16:38:00,Monday,lakeshore/silvermoon,7,Held By,45,55.0,B/W,4186.0
2019-04-29,504,16:51:00,Monday,King/parliament,7,Held By,9,15.0,E/B,4441.0
2019-04-29,512,17:29:00,Monday,Gunns Loop,1,Mechanical,7,14.0,E/B,4408.0
2019-04-29,504,17:43:00,Monday,Dundas W. Stn to Broadview Stn,8,General Delay,9,15.0,B/W,
2019-04-29,501,19:37:00,Monday,humber loop,1,Mechanical,5,10.0,E/B,4186.0
2019-04-29,501,19:37:00,Monday,humber loop,1,Mechanical,5,15.0,E/B,4186.0
2019-04-29,504,22:19:00,Monday,Disterilly loop,6,Emergency Services,22,30.0,S/B,4445.0
2019-04-29,512,22:34:00,Monday,Lansdowne,10,Overhead - Pantograph,68,75.0,E/B,4424.0
2019-04-29,505,23:31:00,Monday,Dundas West Stn,1,Mechanical,7,14.0,E/B,8322.0
2019-04-30,509,00:13:00,Tuesday,Exhibition,4,Utilized Off Route,10,20.0,E/B,4495.0
2019-04-30,510,04:35:00,Tuesday,Leslie Barns,9,Late Leaving Garage,5,1.0,W/B,4467.0
2019-04-30,506,04:42:00,Tuesday,Coxwell Ave and Lower Gerrard,9,Late Leaving Garage,3,16.0,W/B,4164.0
2019-04-30,512,04:59:00,Tuesday,Bathurst Station,1,Mechanical,5,10.0,E/B,4521.0
2019-04-30,501,05:31:00,Tuesday,Queen St. E at Greenwood Ave.,1,Mechanical,5,10.0,W/B,4193.0
2019-04-30,509,08:14:00,Tuesday,Union Station,1,Mechanical,1,1.0,W/B,4504.0
2019-04-30,512,09:23:00,Tuesday,Caledonia And St Clair,1,Mechanical,1,1.0,W/B,4462.0
2019-04-30,505,09:30:00,Tuesday,Sherbourne,5,Investigation,5,10.0,W/B,8206.0
2019-04-30,509,11:55:00,Tuesday,Rees st and Queen's Quey,1,Mechanical,7,14.0,W/B,4457.0
2019-04-30,505,12:06:00,Tuesday,University and Dundas,8,General Delay,10,14.0,E/B,8117.0
2019-04-30,501,12:07:00,Tuesday,Humber loop,1,Mechanical,9,18.0,E/B,4439.0
2019-04-30,501,12:58:00,Tuesday,Queen and Shaw,1,Mechanical,5,9.0,E/B,4135.0
2019-04-30,501,13:18:00,Tuesday,Queen and Connaught,1,Mechanical,5,9.0,E/B,4145.0
2019-04-30,503,15:12:00,Tuesday,Birchmount Div,1,Mechanical,9,18.0,W/B,7954.0
2019-04-30,505,15:15:00,Tuesday,Broadview and Gerrard,5,Investigation,4,8.0,S/B,8932.0
2019-04-30,504,15:15:00,Tuesday,King and Spadina,8,General Delay,8,7.0,B/W,4449.0
2019-04-30,501,16:16:00,Tuesday,Neville Loop,1,Mechanical,5,9.0,,4145.0
2019-04-30,503,16:39:00,Tuesday,King and Church,4,Utilized Off Route,12,24.0,W/B,7951.0
2019-04-30,705,17:36:00,Tuesday,Queen and Sherbourne,5,Investigation,5,9.0,W/B,4001.0
2019-04-30,505,18:11:00,Tuesday,McCaul and Dundas,5,Investigation,4,8.0,W/B,7945.0
2019-04-30,510,21:46:00,Tuesday,Spadna Stn,6,Emergency Services,9,18.0,N/B,4467.0
2019-04-30,506,23:15:00,Tuesday,Dundas and Howard Park,5,Investigation,21,29.0,E/B,4123.0
